193.0,198.0,203.0,208.0,213.0,218.0,223.0,228.0,233.0,238.0,243.0,248.0,253.0,258.0,263.0,268.0,273.0,278.0,283.0,288.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1,0,0,2,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1
3,1,0,2,0,1,0,0,0,0,1,0,2,2,2,2,1,0,0,2
3,0,3,2,0,0,1,2,1,0,2,1,3,3,3,3,1,1,0,2
2,1,2,2,1,1,1,1,4,1,3,1,1,3,4,3,1,1,1,2
5,2,4,3,1,4,2,1,5,0,3,1,1,2,4,3,3,2,1,1
6,4,5,5,2,5,3,3,6,1,3,2,2,2,4,3,3,5,2,2
5,7,7,5,2,4,2,6,5,2,2,4,3,3,3,4,4,4,3,5
5,7,6,6,2,3,3,7,5,3,4,3,7,3,2,4,4,4,3,7
8,7,5,5,4,1,4,7,5,3,4,5,7,5,2,4,4,4,5,6
9,6,5,6,4,1,6,8,5,3,4,5,7,5,2,3,4,5,4,5
8,7,4,6,4,1,7,7,4,6,4,5,6,5,1,3,3,3,2,5
4,4,3,6,6,1,4,7,4,6,5,4,5,4,1,2,3,5,2,5
3,4,1,2,3,1,4,6,5,8,6,4,4,4,2,1,4,5,2,4
4,2,1,1,4,1,4,5,3,7,4,4,5,6,3,1,3,4,1,4
4,2,1,1,3,2,4,5,2,6,3,4,5,6,5,2,1,3,1,2
3,2,1,0,3,2,3,3,1,5,3,4,4,5,4,3,1,3,0,2
2,2,1,0,1,2,2,3,2,5,2,3,3,4,3,3,1,3,0,1
1,1,1,0,1,2,2,2,2,5,1,2,2,2,2,3,1,3,0,1
0,2,1,0,1,2,3,2,1,3,1,1,1,2,1,2,1,3,0,0
0,1,1,0,0,1,3,2,1,2,1,0,1,1,1,1,1,1,0,0
0,1,1,0,0,1,3,0,1,1,1,0,0,1,1,1,2,1,0,0
0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,2,1,1,0
0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,2,0,1,0
0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
