   3.7500000e+02   2.0392027e+00   1.2231229e+00
   3.7600000e+02   2.0381830e+00   1.2218020e+00
   3.7700000e+02   2.0379954e+00   1.2202295e+00
   3.7800000e+02   2.0376910e+00   1.2189413e+00
   3.7900000e+02   2.0378875e+00   1.2180787e+00
   3.8000000e+02   2.0383388e+00   1.2168350e+00
   3.8100000e+02   2.0381533e+00   1.2157397e+00
   3.8200000e+02   2.0380781e+00   1.2149808e+00
   3.8300000e+02   2.0370992e+00   1.2147194e+00
   3.8400000e+02   2.0360039e+00   1.2143824e+00
   3.8500000e+02   2.0347911e+00   1.2141711e+00
   3.8600000e+02   2.0334060e+00   1.2141102e+00
   3.8700000e+02   2.0317351e+00   1.2141546e+00
   3.8800000e+02   2.0311452e+00   1.2143195e+00
   3.8900000e+02   2.0301138e+00   1.2142916e+00
   3.9000000e+02   2.0296886e+00   1.2134234e+00
   3.9100000e+02   2.0297526e+00   1.2123054e+00
   3.9200000e+02   2.0301872e+00   1.2115208e+00
   3.9300000e+02   2.0310996e+00   1.2105628e+00
   3.9400000e+02   2.0320963e+00   1.2098589e+00
   3.9500000e+02   2.0324858e+00   1.2093169e+00
   3.9600000e+02   2.0330045e+00   1.2091051e+00
   3.9700000e+02   2.0333139e+00   1.2086718e+00
   3.9800000e+02   2.0342754e+00   1.2084133e+00
   3.9900000e+02   2.0352890e+00   1.2080569e+00
   4.0000000e+02   2.0364971e+00   1.2082742e+00
   4.0100000e+02   2.0381152e+00   1.2079662e+00
   4.0200000e+02   2.0405232e+00   1.2071993e+00
   4.0300000e+02   2.0431845e+00   1.2063318e+00
   4.0400000e+02   2.0461457e+00   1.2048768e+00
   4.0500000e+02   2.0484131e+00   1.2037383e+00
   4.0600000e+02   2.0500190e+00   1.2024252e+00
   4.0700000e+02   2.0511864e+00   1.2017093e+00
   4.0800000e+02   2.0514154e+00   1.2012184e+00
   4.0900000e+02   2.0538598e+00   1.1989713e+00
   4.1000000e+02   2.0525904e+00   1.1984387e+00
   4.1100000e+02   2.0513933e+00   1.1980841e+00
   4.1200000e+02   2.0504610e+00   1.1977860e+00
   4.1300000e+02   2.0490094e+00   1.1972484e+00
   4.1400000e+02   2.0478033e+00   1.1965934e+00
   4.1500000e+02   2.0464614e+00   1.1959911e+00
   4.1600000e+02   2.0454774e+00   1.1957497e+00
   4.1700000e+02   2.0443547e+00   1.1957868e+00
   4.1800000e+02   2.0435795e+00   1.1955853e+00
   4.1900000e+02   2.0424753e+00   1.1954087e+00
   4.2000000e+02   2.0416930e+00   1.1953599e+00
   4.2100000e+02   2.0413898e+00   1.1941736e+00
   4.2200000e+02   2.0406286e+00   1.1937342e+00
   4.2300000e+02   2.0399510e+00   1.1931189e+00
   4.2400000e+02   2.0392580e+00   1.1924824e+00
   4.2500000e+02   2.0386754e+00   1.1913663e+00
   4.2600000e+02   2.0391004e+00   1.1909460e+00
   4.2700000e+02   2.0390179e+00   1.1896089e+00
   4.2800000e+02   2.0398779e+00   1.1881260e+00
   4.2900000e+02   2.0402309e+00   1.1872241e+00
   4.3000000e+02   2.0402186e+00   1.1864173e+00
   4.3100000e+02   2.0413963e+00   1.1855288e+00
   4.3200000e+02   2.0416948e+00   1.1846195e+00
   4.3300000e+02   2.0416244e+00   1.1838939e+00
   4.3400000e+02   2.0426822e+00   1.1834972e+00
   4.3500000e+02   2.0428919e+00   1.1831040e+00
   4.3600000e+02   2.0432787e+00   1.1833396e+00
   4.3700000e+02   2.0436765e+00   1.1832976e+00
   4.3800000e+02   2.0438714e+00   1.1835420e+00
   4.3900000e+02   2.0444342e+00   1.1832992e+00
   4.4000000e+02   2.0453751e+00   1.1831624e+00
   4.4100000e+02   2.0466735e+00   1.1832295e+00
   4.4200000e+02   2.0472406e+00   1.1830507e+00
   4.4300000e+02   2.0482387e+00   1.1830219e+00
   4.4400000e+02   2.0490693e+00   1.1828446e+00
   4.4500000e+02   2.0497826e+00   1.1819526e+00
   4.4600000e+02   2.0506716e+00   1.1821883e+00
   4.4700000e+02   2.0508633e+00   1.1822100e+00
