   3.0000000e+01  -2.9289335e-01   3.9651943e-01
   3.1000000e+01  -2.9184273e-01   3.9946394e-01
   3.2000000e+01  -2.9056324e-01   4.0285556e-01
   3.3000000e+01  -2.8967444e-01   4.0582532e-01
   3.4000000e+01  -2.8885423e-01   4.0943080e-01
   3.5000000e+01  -2.8827737e-01   4.1307069e-01
   3.6000000e+01  -2.8768126e-01   4.1647395e-01
   3.7000000e+01  -2.8826316e-01   4.2343257e-01
   3.8000000e+01  -2.8794874e-01   4.2549143e-01
   3.9000000e+01  -2.8777145e-01   4.2781223e-01
   4.0000000e+01  -2.8710799e-01   4.2884996e-01
   4.1000000e+01  -2.8596064e-01   4.3111412e-01
   4.2000000e+01  -2.8573700e-01   4.3110684e-01
   4.3000000e+01  -2.8513203e-01   4.3042171e-01
   4.4000000e+01  -2.8443346e-01   4.2967572e-01
   4.5000000e+01  -2.8404716e-01   4.2827216e-01
   4.6000000e+01  -2.8422006e-01   4.2682656e-01
   4.7000000e+01  -2.8479924e-01   4.2554955e-01
   4.8000000e+01  -2.8559009e-01   4.2522513e-01
   4.9000000e+01  -2.8601566e-01   4.2461765e-01
   5.0000000e+01  -2.8730396e-01   4.2313213e-01
   5.1000000e+01  -2.8823537e-01   4.2182397e-01
   5.2000000e+01  -2.8916594e-01   4.2107843e-01
   5.3000000e+01  -2.9058615e-01   4.2036109e-01
   5.4000000e+01  -2.9156633e-01   4.2079111e-01
   5.5000000e+01  -2.9316151e-01   4.2128877e-01
   5.6000000e+01  -2.9437319e-01   4.2251740e-01
   5.7000000e+01  -2.9515529e-01   4.2397386e-01
   5.8000000e+01  -2.9648196e-01   4.2606827e-01
   5.9000000e+01  -2.9664016e-01   4.2734112e-01
   6.0000000e+01  -2.9560239e-01   4.2994983e-01
   6.1000000e+01  -2.9360628e-01   4.3275044e-01
   6.2000000e+01  -2.9256458e-01   4.3702496e-01
   6.3000000e+01  -2.9140618e-01   4.4158124e-01
   6.4000000e+01  -2.9025879e-01   4.4592370e-01
   6.5000000e+01  -2.8954866e-01   4.4992982e-01
   6.6000000e+01  -2.8949167e-01   4.5370454e-01
   6.7000000e+01  -2.8947009e-01   4.5704923e-01
   6.8000000e+01  -2.8972886e-01   4.5983106e-01
   6.9000000e+01  -2.8991321e-01   4.6186174e-01
   7.0000000e+01  -2.8992306e-01   4.6337155e-01
   7.1000000e+01  -2.8937129e-01   4.6358261e-01
   7.2000000e+01  -2.8927229e-01   4.6411903e-01
   7.3000000e+01  -2.8932844e-01   4.6292452e-01
   7.4000000e+01  -2.8852344e-01   4.6273222e-01
   7.5000000e+01  -2.8855224e-01   4.6163827e-01
   7.6000000e+01  -2.8816568e-01   4.6046111e-01
   7.7000000e+01  -2.8801224e-01   4.5897428e-01
   7.8000000e+01  -2.8827124e-01   4.5751422e-01
   7.9000000e+01  -2.8855564e-01   4.5625521e-01
   8.0000000e+01  -2.8994681e-01   4.5550954e-01
   8.1000000e+01  -2.9259534e-01   4.5561678e-01
   8.2000000e+01  -2.9425620e-01   4.5541007e-01
   8.3000000e+01  -2.9570615e-01   4.5381091e-01
   8.4000000e+01  -2.9714339e-01   4.5263990e-01
   8.5000000e+01  -2.9943472e-01   4.5223402e-01
   8.6000000e+01  -3.0028241e-01   4.5223269e-01
   8.7000000e+01  -3.0123493e-01   4.5283464e-01
   8.8000000e+01  -3.0155135e-01   4.5341015e-01
   8.9000000e+01  -3.0232807e-01   4.5337845e-01
   9.0000000e+01  -3.0282633e-01   4.5361842e-01
   9.1000000e+01  -3.0358479e-01   4.5366445e-01
   9.2000000e+01  -3.0441861e-01   4.5383836e-01
   9.3000000e+01  -3.0499589e-01   4.5284998e-01
   9.4000000e+01  -3.0620032e-01   4.5277489e-01
   9.5000000e+01  -3.0696029e-01   4.5189591e-01
   9.6000000e+01  -3.0807632e-01   4.5136377e-01
   9.7000000e+01  -3.0817853e-01   4.4889632e-01
   9.8000000e+01  -3.0984687e-01   4.4885396e-01
   9.9000000e+01  -3.1065845e-01   4.4879166e-01
   1.0000000e+02  -3.1148077e-01   4.4862723e-01
   1.0100000e+02  -3.1227701e-01   4.4870669e-01
   1.0200000e+02  -3.1308781e-01   4.4911682e-01
   1.0300000e+02  -3.1375435e-01   4.4995390e-01
   1.0400000e+02  -3.1452577e-01   4.5132874e-01
   1.0500000e+02  -3.1499880e-01   4.5220877e-01
   1.0600000e+02  -3.1546956e-01   4.5353986e-01
   1.0700000e+02  -3.1656625e-01   4.5466871e-01
   1.0800000e+02  -3.1728285e-01   4.5627817e-01
   1.0900000e+02  -3.1705523e-01   4.5685149e-01
   1.1000000e+02  -3.1794817e-01   4.5871961e-01
   1.1100000e+02  -3.1904921e-01   4.5993366e-01
   1.1200000e+02  -3.1988319e-01   4.6180328e-01
   1.1300000e+02  -3.2022958e-01   4.6338571e-01
   1.1400000e+02  -3.2067593e-01   4.6482471e-01
   1.1500000e+02  -3.2123565e-01   4.6623452e-01
   1.1600000e+02  -3.2148562e-01   4.6763721e-01
   1.1700000e+02  -3.2198655e-01   4.6896173e-01
   1.1800000e+02  -3.2227023e-01   4.7008094e-01
   1.1900000e+02  -3.2248005e-01   4.7109666e-01
   1.2000000e+02  -3.2281834e-01   4.7208929e-01
   1.2100000e+02  -3.2160415e-01   4.7082852e-01
   1.2200000e+02  -3.2186632e-01   4.7126222e-01
   1.2300000e+02  -3.2217362e-01   4.7181924e-01
   1.2400000e+02  -3.2220609e-01   4.7227618e-01
   1.2500000e+02  -3.2252042e-01   4.7224822e-01
   1.2600000e+02  -3.2251243e-01   4.7250567e-01
   1.2700000e+02  -3.2242652e-01   4.7147911e-01
   1.2800000e+02  -3.2189460e-01   4.7062390e-01
   1.2900000e+02  -3.2068577e-01   4.6975458e-01
   1.3000000e+02  -3.2044749e-01   4.6948687e-01
   1.3100000e+02  -3.1909617e-01   4.6889046e-01
   1.3200000e+02  -3.1856553e-01   4.6906501e-01
   1.3300000e+02  -3.1833852e-01   4.6837529e-01
   1.3400000e+02  -3.1769006e-01   4.6943971e-01
   1.3500000e+02  -3.1682610e-01   4.6833821e-01
   1.3600000e+02  -3.1634378e-01   4.6853249e-01
   1.3700000e+02  -3.1561757e-01   4.6911106e-01
   1.3800000e+02  -3.1517275e-01   4.6948046e-01
   1.3900000e+02  -3.1495347e-01   4.6959965e-01
   1.4000000e+02  -3.1484686e-01   4.7011472e-01
   1.4100000e+02  -3.1406049e-01   4.6961026e-01
   1.4200000e+02  -3.1401708e-01   4.7028518e-01
   1.4300000e+02  -3.1408819e-01   4.7115184e-01
   1.4400000e+02  -3.1439277e-01   4.7153674e-01
   1.4500000e+02  -3.1493214e-01   4.7154803e-01
   1.4600000e+02  -3.1472473e-01   4.7180581e-01
   1.4700000e+02  -3.1538452e-01   4.7209567e-01
   1.4800000e+02  -3.1569977e-01   4.7242266e-01
   1.4900000e+02  -3.1603805e-01   4.7251959e-01
   1.5000000e+02  -3.1701953e-01   4.7289573e-01
   1.5100000e+02  -3.1721008e-01   4.7279031e-01
   1.5200000e+02  -3.1752972e-01   4.7319649e-01
   1.5300000e+02  -3.1831803e-01   4.7343281e-01
   1.5400000e+02  -3.1868891e-01   4.7391963e-01
   1.5500000e+02  -3.1888742e-01   4.7447832e-01
   1.5600000e+02  -3.1903805e-01   4.7475377e-01
   1.5700000e+02  -3.1829474e-01   4.7381061e-01
   1.5800000e+02  -3.1824173e-01   4.7388991e-01
   1.5900000e+02  -3.1845247e-01   4.7436024e-01
   1.6000000e+02  -3.1795250e-01   4.7428034e-01
   1.6100000e+02  -3.1756909e-01   4.7406163e-01
   1.6200000e+02  -3.1735598e-01   4.7410312e-01
   1.6300000e+02  -3.1692418e-01   4.7391191e-01
   1.6400000e+02  -3.1682193e-01   4.7361047e-01
   1.6500000e+02  -3.1643644e-01   4.7282206e-01
   1.6600000e+02  -3.1571892e-01   4.7272119e-01
   1.6700000e+02  -3.1485595e-01   4.7194726e-01
   1.6800000e+02  -3.1425795e-01   4.7082100e-01
   1.6900000e+02  -3.1455130e-01   4.7068037e-01
   1.7000000e+02  -3.1324641e-01   4.6941813e-01
   1.7100000e+02  -3.1269710e-01   4.6807997e-01
   1.7200000e+02  -3.1127101e-01   4.6699914e-01
   1.7300000e+02  -3.0980430e-01   4.6580409e-01
   1.7400000e+02  -3.0774529e-01   4.6460691e-01
   1.7500000e+02  -3.0454989e-01   4.6254458e-01
   1.7600000e+02  -2.9995265e-01   4.5926540e-01
   1.7700000e+02  -2.9396736e-01   4.5656551e-01
   1.7800000e+02  -2.8689318e-01   4.5244211e-01
   1.7900000e+02  -2.7847772e-01   4.4571395e-01
   1.8000000e+02  -2.6883630e-01   4.3791159e-01
   1.8100000e+02  -2.5695913e-01   4.2324508e-01
   1.8200000e+02  -2.4448321e-01   4.0486025e-01
   1.8300000e+02  -2.3081252e-01   3.8097096e-01
   1.8400000e+02  -2.1739530e-01   3.5258691e-01
   1.8500000e+02  -2.0369863e-01   3.2233595e-01
   1.8600000e+02  -1.9112766e-01   2.9075843e-01
   1.8700000e+02  -1.7597317e-01   2.5450618e-01
   1.8800000e+02  -1.5857156e-01   2.1626775e-01
   1.8900000e+02  -1.3971464e-01   1.7561089e-01
   1.9000000e+02  -1.1870310e-01   1.3225537e-01
