115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,66,70,70,70,69,70
52,51,53,58,60,62,63,64,64,65,63,63,66,65,65,70,70,70,69,69
52,51,53,57,59,62,63,64,64,65,63,63,66,64,64,69,69,69,68,69
52,50,51,56,59,61,60,63,63,64,63,61,64,62,62,67,67,67,66,66
49,50,49,55,59,59,59,60,59,60,60,59,60,58,59,64,66,65,65,64
48,48,49,55,52,56,56,56,55,54,50,51,54,55,56,59,60,60,61,62
47,46,46,46,46,50,51,50,52,50,47,43,47,51,50,50,52,55,54,58
42,45,39,42,42,43,41,41,42,45,40,38,41,39,39,42,44,43,43,47
39,38,34,34,31,36,36,32,34,34,32,33,30,26,27,35,35,34,38,36
36,26,26,24,25,29,29,24,22,29,26,23,24,21,23,25,27,24,24,25
28,22,18,13,19,17,22,18,14,17,11,18,20,16,15,19,19,16,15,13
23,19,12,11,12,8,7,13,7,7,8,10,9,9,9,13,10,8,6,9
12,12,10,9,5,5,5,7,4,5,5,5,8,7,7,8,4,5,3,5
8,8,7,6,4,5,1,3,4,4,4,4,5,6,4,4,1,2,2,2
6,8,6,4,2,4,1,3,3,4,4,4,2,4,3,2,1,2,1,1
5,4,5,3,2,1,1,2,3,3,3,3,2,4,2,1,1,2,1,1
3,4,4,2,2,1,1,2,1,3,3,3,2,2,2,1,1,1,1,1
3,4,4,2,1,1,1,2,1,2,3,3,2,2,1,1,1,1,1,1
3,4,3,2,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,1
2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
